Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
233	1	-4118.226	-4101.999	-16.22624	2.263225	14.72286	0.322794	0.680372	1.07537	1.92146	6.805025
234	0	-4092.242	-4086.217	-6.024686	3.279454	20.16584	0.409789	0.745914	1.08359	1.76071	6.171218
235	1	-4119.716	-4105.535	-14.18088	3.5014	14.93484	0.424681	0.755986	1.08408	1.73526	6.676807
236	0	-4096.707	-4093.744	-2.963586	2.44456	15.24939	0.341137	0.695254	1.07797	1.88564	5.953816
237	1	-4111.697	-4098.856	-12.84122	2.377949	15.62423	0.334571	0.69	1.0771	1.89833	6.614007
238	0	-4109.2	-4106.442	-2.757345	3.052736	18.46352	0.393301	0.734407	1.08276	1.78953	6.041919
239	1	-4105.009	-4091.533	-13.47678	3.42416	16.57394	0.419628	0.752602	1.08394	1.74383	6.664219
240	0	-4105.441	-4093.097	-12.3443	2.971229	16.83583	0.387024	0.729922	1.08237	1.80068	6.595403
241	1	-4123.556	-4111.103	-12.45341	2.574963	17.24842	0.35345	0.704901	1.07943	1.86222	6.597795
242	0	-4103.323	-4095.753	-7.570173	3.533878	21.00626	0.426766	0.757372	1.08413	1.73173	6.209531
243	1	-4104.854	-4096.693	-8.160872	3.04165	19.02008	0.392459	0.733808	1.08271	1.79102	6.319806
244	0	-4140.322	-4129.896	-10.42642	2.586527	18.03644	0.35451	0.705719	1.07955	1.86023	6.468298
245	1	-4119.309	-4107.295	-12.01425	2.577504	14.22172	0.353684	0.705081	1.07946	1.86178	6.480535
246	0	-4113.043	-4101.083	-11.95997	4.083503	21.14599	0.458891	0.778048	1.08438	1.67868	6.410201
247	1	-4117.305	-4105.792	-11.51338	2.709949	15.69002	0.365499	0.714089	1.08065	1.83976	6.531068
248	0	-4099.744	-4096.217	-3.527609	3.905046	17.32278	0.449069	0.77186	1.0844	1.69467	6.081413
249	1	-4118.45	-4103.886	-14.56411	3.381873	17.77975	0.416805	0.750696	1.08385	1.74865	6.706188
250	0	-4102.484	-4100.744	-1.74046	4.338138	23.45609	0.472025	0.786146	1.08421	1.65761	5.82298
251	1	-4121.035	-4102.462	-18.57314	2.507468	16.54658	0.347164	0.700009	1.07871	1.87412	6.972287
252	0	-4095.607	-4089.747	-5.860099	3.349987	20.26144	0.414647	0.749233	1.08377	1.75235	6.15941
253	1	-4123.059	-4100.34	-22.71901	2.53555	14.54266	0.349801	0.70207	1.07902	1.86911	7.242598
254	0	-4127.772	-4119.994	-7.778415	3.3556	20.19399	0.415029	0.749492	1.08379	1.75169	6.256987
255	1	-4120.113	-4108.485	-11.6282	2.667972	17.30209	0.361825	0.711313	1.0803	1.84656	6.549305
256	0	-4115.099	-4098.563	-16.5365	2.726814	15.64606	0.366958	0.715185	1.08079	1.83707	6.850763
257	1	-4128.368	-4121.264	-7.104291	3.237827	17.2905	0.406863	0.7439	1.08346	1.76577	6.287809
258	0	-4119.339	-4105.731	-13.60788	3.485675	14.25909	0.423663	0.755307	1.08405	1.73698	6.595586
259	1	-4105.457	-4103.443	-2.013863	3.442144	20.71552	0.420817	0.753401	1.08397	1.74181	5.955243
260	0	-4120.325	-4106.46	-13.86493	2.826732	20.34343	0.375397	0.72146	1.08152	1.82163	6.549696
261	1	-4114.131	-4097.518	-16.61237	3.490759	17.74769	0.423993	0.755527	1.08406	1.73642	6.822583
262	0	-4113.184	-4096.284	-16.90005	3.213643	14.89163	0.405143	0.742711	1.08339	1.76876	6.857372
263	1	-4097.603	-4091.336	-6.266359	2.983899	17.80725	0.388012	0.730633	1.08244	1.79892	6.239355
264	0	-4108.324	-4103.804	-4.520406	5.150413	18.90923	0.508207	0.807477	1.08303	1.60129	6.130574
265	1	-4101.974	-4099.719	-2.254487	2.401408	16.65196	0.336905	0.691877	1.07742	1.8938	5.989995
266	0	-4096.917	-4088.21	-8.707183	3.523164	17.35337	0.426081	0.756917	1.08411	1.73289	6.380306
267	1	-4113.578	-4101.827	-11.75062	2.716601	17.38859	0.366076	0.714523	1.08071	1.83869	6.555179
268	0	-4098.952	-4092.869	-6.082979	3.42474	16.29961	0.419667	0.752628	1.08394	1.74377	6.210419
269	1	-4111.933	-4095.872	-16.06042	2.303149	14.87577	0.326962	0.68381	1.07601	1.91322	6.800359
270	0	-4120.102	-4103.887	-16.21494	3.441447	17.65605	0.420771	0.75337	1.08397	1.74189	6.80339
271	1	-4118.207	-4102.608	-15.59899	3.289781	16.60626	0.410508	0.746407	1.08362	1.75947	6.791912
272	0	-4110.991	-4099.352	-11.63959	3.214341	17.12107	0.405193	0.742745	1.08339	1.76867	6.551914
273	1	-4107.77	-4096.169	-11.60152	3.324776	16.13447	0.412925	0.74806	1.08371	1.75531	6.546746
274	0	-4115.574	-4099.897	-15.6765	2.952811	14.85151	0.385578	0.728881	1.08227	1.80327	6.773525
275	1	-4094.727	-4097.363	2.635487	3.886782	17.48103	0.448032	0.771201	1.0844	1.69637	5.730775
276	0	-4118.875	-4105.161	-13.71335	4.08708	17.94152	0.459083	0.778168	1.08438	1.67837	6.653546
277	1	-4103.852	-4100.865	-2.986944	3.070314	25.24245	0.394629	0.735348	1.08284	1.78718	5.774694
278	0	-4103.067	-4090.42	-12.64705	2.795267	13.94832	0.372776	0.719523	1.0813	1.8264	6.49959
279	1	-4094.675	-4088.876	-5.798914	3.224194	19.33479	0.405895	0.743231	1.08342	1.76745	6.187434
280	0	-4107.556	-4105.273	-2.282897	4.493013	20.51734	0.479553	0.7907	1.08405	1.64569	5.974867
281	1	-4124.144	-4104.459	-19.68572	3.227781	14.00604	0.40615	0.743408	1.08343	1.76701	7.007843
282	0	-4107.038	-4095.502	-11.53653	2.457314	18.7354	0.342372	0.696234	1.07813	1.88327	6.508093
283	1	-4111.324	-4100.604	-10.72065	2.827123	18.06441	0.375429	0.721484	1.08152	1.82157	6.483954
284	0	-4107.499	-4104.936	-2.563095	3.91347	18.36824	0.449545	0.772163	1.0844	1.69389	6.031893
285	1	-4109.931	-4097.32	-12.61083	3.403252	14.35528	0.418237	0.751665	1.08389	1.7462	6.533519
286	0	-4106.217	-4096.638	-9.578923	2.693619	15.65782	0.364077	0.713017	1.08052	1.84239	6.406538
287	1	-4111.645	-4100.646	-10.99947	2.890496	19.41194	0.380609	0.725279	1.08192	1.81219	6.453135
288	0	-4102.397	-4093.301	-9.096738	3.029246	22.64784	0.391512	0.733134	1.08266	1.7927	6.18778
289	1	-4112.968	-4108.251	-4.716516	2.781386	18.37394	0.371609	0.718657	1.0812	1.82853	6.149068
290	0	-4116.719	-4104.01	-12.70926	3.550979	19.10296	0.427854	0.758094	1.08415	1.7299	6.555338
291	1	-4115.223	-4112.285	-2.937782	3.261421	17.47098	0.408527	0.745047	1.08353	1.76289	6.049469
292	0	-4101.598	-4090.584	-11.0143	2.713145	18.2637	0.365776	0.714298	1.08068	1.83925	6.494983
293	1	-4106.829	-4101.264	-5.564811	3.501609	17.08459	0.424694	0.755995	1.08408	1.73523	6.196653
294	0	-4119.869	-4107.083	-12.78511	3.970737	14.9185	0.452747	0.774191	1.0844	1.68866	6.582488
295	1	-4105.996	-4101.119	-4.87753	3.296206	21.19101	0.410954	0.746713	1.08363	1.7587	6.07328
296	0	-4123.97	-4112.794	-11.17574	2.154582	15.11633	0.311054	0.670505	1.07342	1.94502	6.485735
297	1	-4105.299	-4099.799	-5.500843	4.161022	19.1307	0.462995	0.7806	1.08434	1.67206	6.177315
298	0	-4104.491	-4099.892	-4.598665	2.542018	17.30098	0.350404	0.702539	1.07909	1.86797	6.143011
299	1	-4100.755	-4089.382	-11.37286	3.286648	16.16935	0.41029	0.746258	1.08361	1.75985	6.533142
300	0	-4097.07	-4095.241	-1.82851	2.722881	19.11191	0.366618	0.714931	1.08076	1.83769	5.985626
301	1	-4108.56	-4095.171	-13.38941	3.307377	15.13874	0.411727	0.747242	1.08366	1.75737	6.633122
302	0	-4105.903	-4101.613	-4.290123	2.63541	15.74379	0.35893	0.70911	1.08001	1.85195	6.073834
303	1	-4109.917	-4101.314	-8.60338	2.641641	18.14928	0.359487	0.709535	1.08007	1.85091	6.365223
304	0	-4125.027	-4112.012	-13.01454	3.658909	16.50682	0.434583	0.762521	1.08428	1.71862	6.636347
305	1	-4101.006	-4094.45	-6.556599	2.935138	16.00663	0.384181	0.727872	1.08218	1.80577	6.229295
306	0	-4132.895	-4109.138	-23.75733	2.564042	14.80333	0.352445	0.704124	1.07932	1.86411	7.317297
307	1	-4097.401	-4087.075	-10.32591	2.858741	17.52096	0.37803	0.723394	1.08172	1.81685	6.471739
308	0	-4112.481	-4089.913	-22.56857	2.480132	13.96481	0.344565	0.697967	1.0784	1.87907	7.211706
309	1	-4099.748	-4081.492	-18.25662	2.533992	15.16943	0.349656	0.701957	1.079	1.86938	6.95524
310	0	-4119.357	-4102.589	-16.7687	3.071848	17.11886	0.394745	0.73543	1.08285	1.78698	6.851552
311	1	-4109.147	-4094.879	-14.26871	3.332973	14.21208	0.413487	0.748443	1.08373	1.75434	6.638305
312	0	-4099.08	-4097.451	-1.628618	2.982879	19.31788	0.387933	0.730576	1.08243	1.79906	5.97203
313	1	-4093.449	-4092.716	-0.7335403	3.945915	20.84033	0.451366	0.773318	1.08441	1.69091	5.889516
314	0	-4092.407	-4093.136	0.7293571	3.053084	17.62676	0.393327	0.734425	1.08277	1.78948	5.843102
315	1	-4094.003	-4082.83	-11.17236	2.903427	15.19368	0.38165	0.726037	1.082	1.81032	6.489436
316	0	-4121.78	-4103.142	-18.63738	2.91564	17.8977	0.382629	0.726748	1.08207	1.80856	6.930007
317	1	-4122.555	-4096.564	-25.99104	2.099731	15.95429	0.304896	0.665216	1.0723	1.95759	7.445322
318	0	-4111.047	-4101.248	-9.798635	3.087957	19.70193	0.395954	0.736284	1.08292	1.78484	6.379305
319	1	-4104.581	-4097.989	-6.59199	2.712743	14.90392	0.365741	0.714272	1.08068	1.83931	6.166173
320	0	-4112.285	-4088.756	-23.52864	2.694215	14.93895	0.364129	0.713057	1.08052	1.84229	7.302727
321	1	-4096.733	-4087.381	-9.351838	2.810833	17.40215	0.374077	0.720486	1.08141	1.82403	6.417133
322	0	-4098.703	-4089.406	-9.297514	2.39746	19.17749	0.336514	0.691563	1.07736	1.89456	6.374125
323	1	-4102.765	-4095.102	-7.663207	3.597962	16.54426	0.430813	0.760048	1.08421	1.72493	6.312896
324	0	-4107.491	-4106.479	-1.012328	3.277135	19.32985	0.409627	0.745803	1.08358	1.76099	5.939946
325	1	-4101.471	-4091.085	-10.38548	2.761633	15.12784	0.369937	0.717414	1.08106	1.83159	6.434095
326	0	-4112.5	-4098.903	-13.5968	3.294955	15.35308	0.410867	0.746653	1.08363	1.75885	6.65471
327	1	-4105.693	-4097.82	-7.873035	2.287105	17.78733	0.325296	0.68244	1.07576	1.91651	6.329783
328	0	-4117.573	-4101.009	-16.5646	2.191966	16.83774	0.315161	0.673989	1.07413	1.93672	6.846039
329	1	-4102.225	-4090.133	-12.09211	2.952489	15.62311	0.385553	0.728863	1.08227	1.80331	6.566028
330	0	-4120.411	-4106.963	-13.44748	3.171182	13.85336	0.402086	0.740586	1.08324	1.77409	6.54757
331	1	-4101.148	-4091.143	-10.0054	3.078564	16.63292	0.39525	0.735787	1.08288	1.78609	6.455306
332	0	-4100.405	-4100.635	0.2304885	3.145961	18.24727	0.400248	0.739302	1.08315	1.7773	5.879192
333	1	-4111.292	-4100.172	-11.12029	3.481778	18.86401	0.42341	0.755138	1.08404	1.73741	6.481273
334	0	-4104.824	-4093.655	-11.16936	3.301532	14.02843	0.411323	0.746965	1.08365	1.75806	6.402127
335	1	-4110.487	-4092.005	-18.48163	3.714585	13.54142	0.437961	0.764722	1.08433	1.71299	6.884717
336	0	-4113.958	-4097.937	-16.02109	3.196342	17.2518	0.403903	0.74185	1.08333	1.77092	6.804548
337	1	-4114.344	-4101.085	-13.25932	3.881213	18.29835	0.447715	0.770999	1.0844	1.69689	6.6167
338	0	-4107.939	-4104.2	-3.739184	3.018778	18.31543	0.390709	0.732562	1.08261	1.79412	6.096311
339	1	-4112.536	-4097.581	-14.95432	2.538132	14.09422	0.350042	0.702258	1.07905	1.86865	6.677368
340	0	-4101.31	-4104.136	2.826165	5.182396	18.94572	0.509481	0.808203	1.08297	1.59935	5.74211
341	1	-4102.711	-4094.131	-8.579842	3.14024	15.79069	0.399828	0.739009	1.08313	1.77804	6.348147
342	0	-4108.796	-4100.865	-7.931137	3.542994	19.96258	0.427347	0.757758	1.08414	1.73075	6.274247
343	1	-4115.346	-4100.058	-15.28878	2.917128	17.12369	0.382747	0.726834	1.08207	1.80834	6.764999
344	0	-4128.546	-4107.327	-21.21904	3.624852	12.83765	0.432486	0.761148	1.08424	1.72212	7.016557
345	1	-4103.649	-4087.868	-15.78018	2.990327	13.54742	0.388512	0.730991	1.08247	1.79803	6.685868
346	0	-4106.779	-4094.305	-12.47421	3.026919	16.44686	0.391334	0.733008	1.08265	1.79301	6.603415
347	1	-4108.961	-4101.148	-7.813424	3.649798	16.99828	0.434024	0.762156	1.08427	1.71955	6.327749
348	0	-4099.746	-4090.964	-8.781532	2.659009	16.46276	0.361032	0.710711	1.08022	1.84803	6.379172
349	1	-4122.334	-4112.172	-10.16169	3.333987	20.58455	0.413556	0.74849	1.08373	1.75422	6.355412
350	0	-4121.107	-4105.866	-15.24034	2.90365	20.30662	0.381668	0.72605	1.082	1.81029	6.619586
351	1	-4103.952	-4094.769	-9.182981	2.511666	16.39012	0.34756	0.700319	1.07876	1.87336	6.402336
352	0	-4105.281	-4091.41	-13.87047	2.322683	16.46257	0.328974	0.685457	1.0763	1.90926	6.68829
353	1	-4099.522	-4088.582	-10.93937	2.67227	16.56744	0.362204	0.7116	1.08034	1.84586	6.51108
354	0	-4111.11	-4092.265	-18.84469	2.557026	18.53849	0.351797	0.703621	1.07925	1.86533	6.909157
355	1	-4102.527	-4094.359	-8.168148	3.080476	18.94026	0.395393	0.735889	1.08289	1.78583	6.322577
356	0	-4108.645	-4091.325	-17.32079	2.797803	14.83919	0.372988	0.719681	1.08132	1.82601	6.883802
357	1	-4111.587	-4103.242	-8.345685	3.011095	16.18201	0.390118	0.73214	1.08257	1.79517	6.34627
358	0	-4125.718	-4109.785	-15.933	2.548552	14.34335	0.351012	0.703012	1.07916	1.86682	6.764187
359	1	-4110.168	-4098.46	-11.70818	2.786343	16.08268	0.372027	0.718967	1.08124	1.82777	6.552515
360	0	-4109.221	-4101.948	-7.272682	3.600751	16.6834	0.430987	0.760163	1.08422	1.72463	6.291895
361	1	-4122.172	-4106.198	-15.97418	3.201548	15.68103	0.404277	0.74211	1.08335	1.77027	6.815268
362	0	-4109.032	-4099.925	-9.106213	3.427456	21.03236	0.419847	0.752749	1.08394	1.74346	6.281282
363	1	-4118.415	-4104.956	-13.4588	3.686808	21.88553	0.436283	0.763631	1.0843	1.71578	6.432807
364	0	-4119.553	-4116.802	-2.750705	3.68263	17.93529	0.43603	0.763466	1.0843	1.7162	6.042506
365	1	-4098.729	-4087.781	-10.94813	4.663937	16.6625	0.487491	0.795435	1.08383	1.63324	6.512119
366	0	-4112.764	-4108.183	-4.580801	2.6988	16.53764	0.364529	0.713359	1.08056	1.84155	6.126381
367	1	-4102.498	-4095.623	-6.875499	3.235819	19.11392	0.406721	0.743802	1.08346	1.76602	6.249645
368	0	-4105.614	-4105.276	-0.3377238	3.195047	18.83809	0.40381	0.741786	1.08332	1.77108	5.909837
369	1	-4093.64	-4083.189	-10.45183	2.78924	18.12504	0.37227	0.719148	1.08126	1.82733	6.467654
370	0	-4110.663	-4100.181	-10.48199	2.641487	16.75824	0.359473	0.709524	1.08007	1.85094	6.48459
371	1	-4103.18	-4091.558	-11.62183	3.353629	14.73378	0.414895	0.749401	1.08378	1.75192	6.493012
372	0	-4098.797	-4084.939	-13.85767	2.778122	19.27863	0.371334	0.718453	1.08118	1.82904	6.607006
373	1	-4094.628	-4086.763	-7.864944	2.597359	15.79929	0.355497	0.706479	1.07965	1.85837	6.303228
374	0	-4108.125	-4095.129	-12.99579	3.01936	17.47238	0.390754	0.732594	1.08261	1.79404	6.625138
375	1	-4108.368	-4097.663	-10.70464	2.978855	16.50682	0.387619	0.73035	1.08241	1.79962	6.496412
376	0	-4106.748	-4093.185	-13.56322	2.86947	16.79289	0.378905	0.724035	1.08179	1.81527	6.668181
377	1	-4086.434	-4082.06	-4.373705	3.258366	18.9726	0.408312	0.744899	1.08352	1.76326	6.121624
378	0	-4108.553	-4094.014	-14.53921	2.66096	15.45919	0.361205	0.710842	1.08024	1.84771	6.718967
379	1	-4099.359	-4094.068	-5.291555	2.815638	19.24769	0.374477	0.720781	1.08144	1.8233	6.163472
380	0	-4110.276	-4104.717	-5.558165	2.729237	18.89507	0.367166	0.715342	1.08081	1.83668	6.18576
381	1	-4098.759	-4093.773	-4.986161	3.197689	15.67851	0.404	0.741918	1.08333	1.77075	6.114404
382	0	-4095.283	-4086.691	-8.591476	3.272863	17.94655	0.409328	0.745598	1.08357	1.76151	6.367994
383	1	-4105.248	-4088.544	-16.70377	3.203581	17.91205	0.404423	0.742211	1.08335	1.77001	6.821402
384	0	-4125.11	-4109.132	-15.97812	3.142161	14.5347	0.399969	0.739107	1.08313	1.77779	6.778638
385	1	-4095.227	-4081.352	-13.87515	3.474896	14.68482	0.422962	0.754839	1.08403	1.73817	6.64316
386	0	-4122.511	-4100.675	-21.83568	3.441014	15.49418	0.420742	0.753351	1.08397	1.74194	7.190747
387	1	-4105.861	-4093.253	-12.60867	2.421583	15.25449	0.338894	0.693468	1.07768	1.88996	6.586515
388	0	-4117.182	-4093.238	-23.94373	3.076633	15.20388	0.395105	0.735685	1.08287	1.78634	7.329944
389	1	-4095.339	-4087.273	-8.066666	3.374933	17.67462	0.416337	0.75038	1.08383	1.74945	6.341737
390	0	-4098.209	-4085.358	-12.85074	2.331968	19.60804	0.329924	0.686232	1.07644	1.9074	6.538936
391	1	-4092.201	-4084.249	-7.951819	2.974848	16.951	0.387307	0.730126	1.08239	1.80018	6.335553
392	0	-4123.443	-4104.639	-18.80364	2.378273	15.57009	0.334604	0.690026	1.0771	1.89827	6.995449
393	1	-4117.512	-4094.713	-22.7981	3.273821	16.48318	0.409395	0.745644	1.08357	1.76139	7.229875
394	0	-4111.376	-4095.11	-16.26648	3.186063	14.35004	0.403163	0.741336	1.08329	1.77221	6.787851
395	1	-4113.938	-4104.003	-9.934243	4.142534	17.35649	0.462025	0.779998	1.08435	1.67362	6.450991
396	0	-4130.025	-4115.063	-14.96119	2.831297	15.49263	0.375775	0.721738	1.08155	1.82094	6.747031
397	1	-4120.761	-4105.984	-14.77659	3.015901	16.66054	0.390488	0.732405	1.08259	1.79451	6.741903
398	0	-4132.512	-4111.11	-21.40214	2.080721	15.94088	0.302724	0.663332	1.07188	1.96206	7.157922
399	1	-4136.493	-4124.484	-12.00975	3.014159	15.63799	0.390354	0.732309	1.08259	1.79475	6.561202
400	0	-4132.834	-4104.42	-28.41372	3.164426	14.83096	0.401595	0.740244	1.08322	1.77495	7.631464
401	1	-4116.067	-4115.34	-0.7262985	2.617305	21.08285	0.357303	0.707866	1.07984	1.85499	5.881136
402	0	-4127.089	-4105.657	-21.43218	2.677084	12.83217	0.362628	0.711921	1.08038	1.84507	7.032489
403	1	-4113.614	-4106.952	-6.662276	3.377875	17.35425	0.416535	0.750514	1.08384	1.74911	6.262469
404	0	-4113.878	-4102.786	-11.09262	2.780317	15.15851	0.371519	0.718591	1.08119	1.8287	6.48242
405	1	-4112.575	-4107.274	-5.301014	3.513145	17.38686	0.425438	0.75649	1.0841	1.73398	6.184257
406	0	-4110.904	-4103.725	-7.178215	4.526609	18.04679	0.481143	0.791654	1.08401	1.64319	6.288078
407	1	-4126.978	-4114.563	-12.41545	3.486023	19.26879	0.423686	0.755322	1.08405	1.73694	6.532641
408	0	-4104.891	-4099.009	-5.88185	2.869847	17.58896	0.378936	0.724057	1.08179	1.81521	6.218169
409	1	-4120.309	-4112.69	-7.618344	1.66809	16.92377	0.25016	0.614337	1.05894	2.07657	6.315629
410	0	-4120.122	-4101.368	-18.75454	2.783187	16.27011	0.371761	0.71877	1.08121	1.82826	6.988285
411	1	-4112.569	-4098.644	-13.92488	3.462493	16.30727	0.422153	0.754297	1.08401	1.73954	6.691547
412	0	-4110.996	-4093.984	-17.01215	2.72211	17.99925	0.366552	0.714881	1.08075	1.83782	6.835007
413	1	-4118.053	-4094.465	-23.58789	3.359534	14.27898	0.415296	0.749673	1.08379	1.75124	7.296081
414	0	-4102.502	-4093.879	-8.623475	3.676411	17.28519	0.435651	0.763219	1.08429	1.71683	6.375683
415	1	-4118.504	-4100.378	-18.12643	2.407618	14.89498	0.337519	0.692369	1.0775	1.89261	6.939827
416	0	-4103.491	-4090.055	-13.4356	3.070602	21.22744	0.394651	0.735364	1.08284	1.78714	6.474818
417	1	-4121.13	-4097.455	-23.67483	2.210381	14.83846	0.317158	0.67567	1.07446	1.93271	7.31199
418	0	-4103.028	-4094.658	-8.369732	3.454131	15.30093	0.421605	0.75393	1.08399	1.74047	6.311328
419	1	-4119.195	-4103.976	-15.21958	2.893702	17.6889	0.380868	0.725467	1.08194	1.81173	6.745989
420	0	-4105.992	-4094.914	-11.07737	4.205494	16.45396	0.465307	0.782028	1.08432	1.66835	6.51855
421	1	-4127.397	-4109.628	-17.76932	3.409237	14.72171	0.418637	0.751934	1.08391	1.74552	6.909789
422	0	-4108.086	-4099.693	-8.392507	3.538842	16.31321	0.427083	0.757583	1.08413	1.7312	6.352426
423	1	-4098.319	-4092.619	-5.699319	3.592216	17.09569	0.430454	0.759811	1.08421	1.72553	6.204661
424	0	-4116.573	-4101.222	-15.35076	2.514358	15.77081	0.347814	0.700518	1.07879	1.87288	6.776708
425	1	-4088.2	-4092.156	3.95685	3.398966	19.88401	0.417951	0.751471	1.08388	1.74669	5.679551
426	0	-4121.067	-4103.682	-17.38525	3.437781	15.57456	0.420529	0.753208	1.08396	1.7423	6.904395
427	1	-4101.849	-4093.772	-8.07725	2.644333	17.26397	0.359727	0.709718	1.08009	1.85046	6.344086
428	0	-4111.433	-4099.954	-11.47891	3.550356	15.66372	0.427815	0.758068	1.08415	1.72997	6.528066
429	1	-4107.12	-4102.376	-4.743714	3.266612	17.31432	0.408891	0.745297	1.08355	1.76226	6.151531
430	0	-4095.308	-4088.178	-7.129808	2.793399	15.95254	0.372619	0.719407	1.08129	1.82669	6.263049
431	1	-4124.273	-4110.484	-13.78927	2.808782	15.93893	0.373906	0.720359	1.08139	1.82434	6.680328
432	0	-4108.993	-4089.153	-19.84045	4.028103	13.56685	0.455899	0.776175	1.0844	1.68353	6.987222
433	1	-4111.464	-4107.077	-4.387375	2.840899	15.44704	0.376566	0.72232	1.08161	1.8195	6.061455
434	0	-4109.598	-4096.414	-13.18383	3.027748	15.94343	0.391397	0.733053	1.08265	1.7929	6.642412
435	1	-4111.014	-4104.309	-6.704387	4.279151	16.03251	0.469069	0.784341	1.08426	1.66233	6.239521
436	0	-4102.625	-4091.842	-10.7834	3.026896	16.28372	0.391332	0.733006	1.08265	1.79302	6.498564
437	1	-4098.066	-4094.778	-3.287106	3.907085	15.6074	0.449184	0.771933	1.0844	1.69448	6.001399
438	0	-4114.65	-4098.687	-15.96259	2.726101	15.71236	0.366896	0.715139	1.08078	1.83718	6.814897
439	1	-4105.435	-4096.692	-8.743218	3.626258	15.86931	0.432573	0.761205	1.08425	1.72198	6.361366
440	0	-4126.882	-4110.68	-16.20223	2.273402	15.97042	0.323864	0.681258	1.07554	1.91934	6.831816
441	1	-4111.056	-4100.898	-10.15784	3.262067	18.29947	0.408572	0.745078	1.08354	1.76281	6.447175
442	0	-4129.113	-4114.445	-14.66716	4.913465	17.50979	0.498443	0.801857	1.08345	1.61625	6.719812
443	1	-4116.157	-4100.606	-15.55129	2.951154	17.20708	0.385447	0.728787	1.08226	1.8035	6.778404
444	0	-4126.426	-4102.962	-23.46353	2.895048	18.07635	0.380976	0.725546	1.08195	1.81153	7.188618
445	1	-4127.821	-4111.217	-16.60436	3.625123	17.03459	0.432503	0.761159	1.08424	1.72209	6.844053
446	0	-4130.998	-4106.465	-24.53307	3.204279	16.39719	0.404473	0.742246	1.08335	1.76993	7.338602
447	1	-4106.351	-4095.138	-11.21242	3.500509	15.65457	0.424623	0.755948	1.08408	1.73535	6.510758
448	0	-4116.061	-4099.621	-16.44001	2.396508	15.71855	0.33642	0.691487	1.07735	1.89474	6.845339
449	1	-4093.305	-4085.895	-7.410105	3.048686	16.76522	0.392994	0.734188	1.08275	1.79007	6.301384
450	0	-4126.486	-4120.403	-6.08277	4.931282	18.73393	0.499198	0.802295	1.08342	1.61509	6.217029
451	1	-4112.752	-4100.979	-11.77311	2.582721	15.79596	0.354162	0.70545	1.07951	1.86088	6.550507
452	0	-4124.097	-4116.237	-7.860051	2.547549	16.60899	0.350919	0.702939	1.07915	1.86699	6.325932
453	1	-4116.347	-4100.951	-15.3957	3.41367	14.84419	0.418932	0.752133	1.08391	1.74502	6.754294
454	0	-4130.163	-4116.496	-13.66768	3.26171	15.48081	0.408547	0.745061	1.08353	1.76286	6.663208
455	1	-4123.181	-4105.949	-17.23242	2.678447	15.47693	0.362748	0.712012	1.08039	1.84485	6.893424
456	0	-4106.44	-4099.761	-6.679401	2.769771	16.91173	0.370628	0.717928	1.08112	1.83033	6.259992
457	1	-4133.999	-4114.127	-19.87214	2.414335	14.44098	0.338181	0.692899	1.07759	1.89133	7.042961
458	0	-4099.478	-4097.301	-2.176689	2.777775	18.83993	0.371304	0.718431	1.08117	1.82909	6.007436
459	1	-4118.161	-4096.939	-21.22209	2.721788	15.47115	0.366524	0.71486	1.08075	1.83787	7.151224
460	0	-4110.638	-4109.426	-1.212433	2.986065	19.17496	0.388181	0.730753	1.08245	1.79862	5.952567
461	1	-4122.333	-4097.645	-24.68824	2.298258	13.05281	0.326455	0.683394	1.07593	1.91422	7.307274
462	0	-4108.717	-4102.819	-5.897897	2.840754	18.82144	0.376555	0.722312	1.08161	1.81953	6.20535
463	1	-4117.429	-4096.111	-21.31867	2.53532	13.97854	0.34978	0.702053	1.07902	1.86915	7.122954
464	0	-4096.862	-4093.019	-3.843044	2.65772	16.19814	0.360917	0.710624	1.08021	1.84825	6.068728
465	1	-4118.03	-4101.58	-16.44969	2.467044	16.27426	0.34331	0.696976	1.07824	1.88147	6.846598
466	0	-4104.853	-4100.024	-4.828916	3.934842	17.19198	0.450747	0.772925	1.08441	1.69192	6.155078
467	1	-4120.029	-4102.726	-17.30272	3.525785	14.10893	0.426248	0.757029	1.08412	1.73261	6.845
468	0	-4109.369	-4094.269	-15.10035	3.583861	19.45154	0.42993	0.759466	1.0842	1.72641	6.662254
469	1	-4102.444	-4090.89	-11.55384	3.335083	16.08795	0.413631	0.748541	1.08374	1.75409	6.54301
